NCFR,Duration,DFL,AFL3,AFL1,Gross,NVU,CTFL,FIP,NUFR,Budget,TY,AFL2,IS,AR,MFL
170,104,14,203,3000,75030163,108076,4487,0,1690,1.00E+08,2006,762,5.1,2.35,0
333,101,0,279,925,77222184,87677,1738,0,388,1.00E+08,2009,468,6.8,2.35,11000
203,102,77,120,14000,107515297,85833,14552,2,113,1.00E+08,2013,151,6.7,2.35,17000
321,103,207,3000,40000,67631157,176598,55175,0,374,1.00E+08,2010,11000,6,2.35,25000
174,121,0,595,1000,66862068,89509,3903,0,524,8.30E+07,1999,1000,5.7,2.35,2000
166,143,380,452,29000,57366262,400292,33160,0,657,1.00E+08,2006,3000,8,2.35,14000
606,240,17000,4000,29000,116866727,780588,46057,3,1138,1.00E+08,2013,11000,8.2,2.35,138000
144,121,541,680,920,184031112,190786,2880,4,539,1.00E+08,1995,710,5.4,1.85,0
192,129,719,423,660,54700065,221521,2031,0,1049,1.05E+08,1997,475,7.2,1.85,0
511,172,670,1000,15000,27098580,284825,22686,5,828,1.02E+08,2012,5000,7.5,2.35,124000
188,101,0,577,2000,55673333,65785,4286,1,160,8.00E+07,2010,653,7,2.35,16000
212,87,26,566,827,40198710,87451,3144,0,660,1.00E+08,2004,825,3.3,2.35,0
245,101,420,467,12000,72660029,115687,16235,0,269,1.00E+08,2014,3000,6,2.35,21000
127,95,63,720,23000,38120554,71527,26940,0,217,1.40E+08,2002,770,7.1,1.5,0
167,102,52,526,8000,49392095,52029,10552,1,224,1.00E+08,2009,735,5.4,1.85,0
320,131,385,11000,26000,39292022,127258,52610,15,351,9.00E+07,2014,13000,6.1,2.35,56000
163,114,19,848,1000,28772222,33953,3962,1,163,1.05E+08,2015,897,5.3,2.35,37000
78,94,6,227,490,17010646,40751,1195,0,239,8.40E+07,2005,294,2.2,1.85,881
289,122,2000,571,26000,24985612,71782,28328,0,161,1.00E+08,2015,911,7,1.85,27000
66,95,31,683,3000,4411102,20295,6161,1,164,1.00E+08,2002,695,3.8,1.85,416
266,115,521,95,13000,35024475,110364,13761,1,261,1.00E+08,2010,537,6.9,2.35,0
208,88,20,36,144,130174897,27918,309,0,155,9.90E+07,2015,42,7.2,1.85,33000
97,110,342,393,623,10200000,18697,1722,0,263,1.00E+07,1997,508,7.3,1.85,578
202,130,208,591,12000,202007640,248045,15972,5,890,9.80E+07,2001,3000,6.3,2.35,0
233,216,17000,1000,29000,77679638,314033,47657,3,1166,1.00E+08,2002,14000,7.5,2.35,0
136,146,611,28,23000,9213,38690,23240,2,130,9.40E+07,2011,196,7.6,2.35,13000
154,85,9,970,12000,58867694,54077,25590,0,112,1.00E+08,2007,11000,6.8,1.85,0
169,93,0,465,11000,59475623,49739,13748,1,407,9.00E+07,2004,2000,5.2,1.85,0
200,152,0,557,2000,108638745,292022,4270,0,1103,9.20E+07,2001,820,7.7,2.35,10000
255,85,116,329,8000,86897182,106790,9271,0,177,9.50E+07,2012,331,6.2,1.85,18000
173,126,0,10000,14000,63540020,343274,39319,2,742,9.30E+07,1997,13000,7.7,2.35,18000
221,146,127,722,962,95328937,59581,4555,4,293,1.00E+08,2010,740,4.3,1.85,0
82,89,10,442,2000,50802661,58300,3372,1,139,9.50E+07,2000,919,6.9,1.85,0
233,88,20,916,22000,161317423,145321,25354,0,139,9.50E+07,2012,1000,6.6,2.35,14000
343,105,0,502,2000,201148159,103737,4671,1,322,9.50E+07,2015,520,7,2.35,56000
308,135,0,310,873,43982842,125109,2370,1,593,6.50E+07,2009,560,6.7,2.35,16000
301,100,475,799,1000,380838870,692482,5641,0,866,9.40E+07,2003,939,8.2,1.85,11000
328,192,0,416,5000,377019252,1215718,6434,2,3189,9.40E+07,2003,857,8.9,2.35,16000
294,172,0,857,16000,340478898,1100446,23052,1,2417,9.40E+07,2002,5000,8.7,2.35,10000
175,102,44,766,12000,17176900,54501,17098,4,154,9.50E+07,2014,3000,5.5,2.35,16000
199,100,165,240,11000,131144183,157016,12150,1,824,1.15E+08,2001,509,5.7,2.35,0
355,119,0,968,40000,23014504,172707,54031,1,462,1.00E+08,2014,11000,6.3,2.35,37000
198,92,394,527,693,181166115,219501,2574,0,1236,9.30E+07,2001,595,5.9,1.85,0
529,105,81,779,11000,176740650,403836,13118,0,646,9.30E+07,2011,1000,7.6,2.35,47000
198,107,70,330,770,71148699,68935,1614,0,125,9.00E+07,2008,419,6.6,2.35,0
412,101,212,476,13000,67344392,165618,15481,2,503,9.20E+07,2013,787,5.3,1.85,66000
106,137,102,877,2000,22406362,16832,5780,0,267,1.07E+08,2004,973,6,2.35,701
283,115,663,55,1000,261437578,479166,1901,0,815,9.20E+07,2004,723,8,2.35,0
61,124,212,810,1000,1.10E+07,21102,3611,3,169,9.80E+07,1995,903,5.6,2.35,1000
217,118,0,1000,8000,88761720,141179,14024,0,419,9.50E+07,2010,3000,5.9,2.35,9000
175,98,188,602,10000,250147615,403014,12998,0,289,9.00E+07,1997,826,7.3,1.85,0
191,82,487,967,15000,245823397,385871,21275,2,515,9.00E+07,1999,1000,7.9,1.85,0
316,98,12000,1000,18000,81557479,149947,25780,1,326,1.00E+08,2010,3000,6.8,2.35,18000
127,90,420,141,191,226138454,160440,664,2,394,9.00E+07,2001,165,6.6,2.35,0
185,130,0,568,11000,155370362,98403,12890,0,683,1.00E+08,2000,627,6.6,2.35,0
191,90,97,56,622,124870275,152601,1227,1,156,1.00E+08,2009,526,7,2.35,0
188,94,107,117,835,196573705,166791,1258,0,132,9.00E+07,2009,256,7,1.85,0
362,114,0,423,3000,58229120,236421,5095,1,515,9.00E+07,2013,806,7.3,2.35,70000
181,94,368,466,13000,125305545,145350,15419,0,643,9.20E+07,2000,1000,5.5,2.35,0
352,151,17000,1000,29000,132373442,873649,45648,0,2054,9.00E+07,2006,13000,8.5,2.35,29000
143,88,7,484,2000,120618403,171792,4478,0,222,9.00E+07,1998,500,7.5,1.66,12000
308,121,0,918,21000,110416702,307539,23484,3,577,9.20E+07,2008,1000,7,2.35,0
517,158,21000,585,18000,102515793,330152,20388,1,632,9.00E+07,2011,1000,7.8,2.35,54000
148,128,323,489,13000,100012500,299258,14274,1,346,9.00E+07,1995,559,7.6,2.35,0
415,128,0,727,21000,209019489,477300,23996,3,621,9.00E+07,2009,979,7.6,1.85,20000
146,95,21,503,12000,84037039,72591,15237,0,289,1.20E+08,2001,802,6.8,2.35,0
70,92,12,1000,35000,85884815,9418,38450,0,53,9.00E+07,2015,1000,5,1.85,0
269,121,0,919,10000,83077470,183247,14165,0,440,7.50E+07,2008,1000,7.1,1.85,0
198,113,221,503,11000,100018837,156348,13446,0,380,9.00E+07,2008,600,5.5,1.85,0
253,106,0,1000,22000,78747585,89770,35367,0,342,8.80E+07,2015,11000,5.6,2.35,39000
281,146,14000,681,3000,78616689,238747,6217,0,2153,1.00E+08,2001,882,7.1,1.85,11000
122,88,50,441,691,75817994,32049,2622,0,179,9.00E+07,2003,569,4.9,2.35,988
159,150,0,135,11000,100853835,200556,12289,2,611,9.00E+07,1997,1000,7.4,2.35,15000
180,119,719,423,833,73209340,101834,2356,0,628,9.50E+07,2000,624,5.7,1.85,0
227,128,521,249,591,72515360,86152,2100,1,411,8.00E+07,2005,249,6.4,2.35,0
183,106,87,918,8000,68558662,86627,10882,0,204,9.00E+07,2013,956,5.9,2.35,28000
157,117,101,3000,18000,65653758,102747,33154,1,316,9.50E+07,2003,11000,5.5,2.35,0
196,129,209,886,11000,64685359,40862,23031,6,139,9.00E+07,2016,11000,6.9,2.35,15000
64,116,176,84,192,61355436,52136,475,0,184,6.80E+07,1997,117,6.2,2.35,0
142,114,12000,307,11000,26871,121259,12499,2,361,9.20E+07,2001,577,7,2.35,0
181,114,0,281,3000,60874615,60467,4902,0,949,9.00E+07,2000,933,5.6,2.35,0
240,96,107,350,11000,143618384,165333,12071,0,186,9.00E+07,2011,560,7,2.35,19000
93,132,0,957,49000,58220776,87785,55254,0,362,1.00E+08,1999,1000,6.8,1.85,0
84,104,81,612,3000,47474112,58227,5062,0,181,9.00E+07,1997,643,5.4,1.85,2000
66,111,79,2000,11000,42877165,45602,26088,0,114,8.60E+07,1997,11000,6.1,2.35,979
136,138,0,123,14000,35168677,49311,15149,1,278,1.00E+08,2002,602,6.7,2.35,0
166,129,468,183,919,37567440,113065,2024,0,337,2.00E+07,1982,691,6.9,2.35,0
201,144,2000,537,680,61644321,148238,2523,0,529,8.80E+07,2005,655,8,2.35,0
47,110,96,554,887,190562,2508,2728,0,24,9.00E+07,2010,886,4.4,2.35,788
175,140,378,599,12000,120147445,57661,13808,0,455,8.70E+07,2003,947,7.3,2.35,0
114,113,101,848,22000,241688385,144053,26239,0,395,9.20E+07,1996,946,6.3,2.35,0
221,143,0,272,15000,233630478,394317,15838,1,1051,9.00E+07,2000,410,7.7,1.85,23000
206,108,750,971,49000,197992827,132501,70996,0,548,1.00E+08,2006,20000,6.5,2.35,0
239,108,521,129,13000,176049130,348232,14161,1,806,7.50E+07,2004,805,7.8,2.35,0
142,124,249,936,11000,172620724,146134,23603,1,393,8.50E+07,1997,10000,6.4,2.35,0
186,116,0,471,11000,183405771,402645,13028,4,845,8.50E+07,2001,1000,7.8,2.35,0
228,110,545,5000,14000,20315324,88542,27694,8,254,7.50E+07,2011,8000,5.8,2.35,19000
256,91,266,11000,12000,148313048,164148,37142,2,168,8.50E+07,2012,11000,7.1,1.85,28000
222,107,36,118,283,127706877,142496,662,2,399,8.50E+07,2007,142,7.1,2.35,0
298,115,79,820,18000,126149655,166693,36237,1,276,8.50E+07,2012,16000,6.8,2.35,19000
84,100,36,439,2000,66941559,26413,4182,1,77,8.50E+07,2000,795,4.8,1.85,372
236,104,420,535,2000,78009155,110073,3768,5,194,7.50E+07,2011,906,6.2,2.35,0
157,138,278,213,14000,63224849,182757,17423,3,483,8.50E+07,2006,3000,6.9,1.85,19000
81,140,12000,619,10000,111544445,188116,11951,4,415,9.00E+07,1998,660,7.3,2.35,0
187,120,278,963,11000,112703470,69860,15226,2,214,8.50E+07,2009,2000,6.6,1.85,0
238,122,0,11000,14000,117144465,256928,43499,3,288,8.50E+07,2007,13000,6.9,2.35,0
107,83,28,624,4000,84303558,65270,6081,1,100,8.50E+07,2006,650,6.2,1.85,863
459,139,168,1000,14000,150832203,341058,22226,2,713,8.50E+07,2014,5000,6.7,2.35,49000
187,131,218,29,5000,51396781,188887,5103,1,662,6.80E+07,2001,35,7.6,2.35,0
151,104,532,557,12000,47592825,82731,16930,1,255,8.50E+07,2003,3000,6.7,2.35,0
80,130,323,330,670,50016394,106528,2407,1,257,7.00E+07,1993,442,6.2,2.35,0
229,145,252,210,879,57010853,119286,2380,1,548,8.50E+07,2005,691,7.3,2.35,0
158,104,681,159,584,62494975,179500,1235,5,378,8.50E+07,2006,227,6,2.35,0
190,97,6,561,1000,46440491,35446,2707,1,78,1.00E+08,2011,579,7.1,1.85,0
98,178,102,551,12000,44606335,169023,23950,0,703,9.00E+07,1998,11000,7.1,1.85,10000
135,108,99,172,672,40048332,61417,1460,1,339,8.50E+07,2002,174,5.5,1.85,941
382,106,763,809,8000,64933670,70838,11454,1,208,8.50E+07,2012,886,5.6,1.85,18000
393,112,1000,719,10000,31494270,273921,12687,0,522,6.00E+07,2010,1000,7.5,1.85,36000
149,135,36,106,894,31111260,77029,1439,0,466,6.00E+07,2003,345,5.4,2.35,0
94,109,88,571,611,123307945,39391,2818,1,171,6.50E+07,2000,592,4.3,1.85,374
138,86,67,271,4000,153288182,71424,6355,3,521,8.40E+07,2002,2000,4.9,1.85,0
432,95,38,20,409,13401683,203458,578,0,588,3.50E+07,2012,107,7.1,2.35,46000
173,107,153,233,11000,137340146,246492,12700,1,685,7.00E+07,2006,1000,6.4,1.85,7000
91,82,62,615,975,43575716,10233,3326,0,63,8.50E+07,2010,760,4.3,1.85,0
238,88,218,521,17000,80170146,243053,21863,0,488,8.50E+07,2008,4000,6.1,2.35,0
345,120,0,160,3000,75754670,208422,3632,0,342,8.50E+07,2008,169,7,1.85,3000
377,162,21000,495,21000,33048353,301279,36928,0,589,6.50E+07,2007,15000,7.7,2.35,12000
170,123,55,956,3000,34543701,100001,5839,1,289,8.20E+07,2000,975,5.9,2.35,0
191,101,293,1000,11000,242589580,296904,21276,1,604,8.10E+07,2003,7000,6.7,1.85,0
424,113,13000,5000,26000,102981571,270226,46355,9,741,8.00E+07,2010,13000,6.5,2.35,57000
154,110,0,898,10000,180965237,300542,12760,0,378,8.00E+07,1996,1000,7.1,2.35,0
673,142,378,575,34000,407999255,701607,49942,0,1959,7.80E+07,2012,14000,7.3,2.35,140000
383,102,480,461,14000,254455986,375879,16143,0,402,8.00E+07,2011,670,6.5,2.35,56000
153,126,13000,390,920,162831698,215255,2899,0,610,8.00E+07,1992,811,7,1.85,0
166,83,12,925,13000,155019340,127345,22813,1,250,8.00E+07,2006,7000,6.8,1.85,0
180,85,255,443,1000,145771527,117212,3112,0,367,8.00E+07,2002,533,7.2,1.66,0
125,120,75,3000,11000,140459099,135601,22750,0,493,7.50E+07,1998,4000,6.1,2.35,0
234,116,23,110,13000,53215979,125036,25220,7,205,8.40E+07,2013,12000,6.7,2.35,22000
134,113,88,421,11000,158115031,130070,13693,11,316,8.20E+07,2005,437,6.4,2.35,0
91,87,31,733,1000,133103929,22838,4073,0,56,7.50E+07,2011,1000,4.4,1.85,0
139,101,221,11000,12000,133668525,107817,39269,4,255,8.00E+07,2013,11000,5.4,1.85,14000
265,110,88,11000,13000,130313314,168172,44798,1,380,8.00E+07,2008,12000,6.5,1.85,0
145,128,278,343,18000,124590960,91092,22679,1,402,8.00E+07,2003,4000,6.7,1.85,0
490,138,17000,163,29000,127968405,786092,29585,0,964,8.00E+07,2010,223,8.1,2.35,53000
141,88,91,982,4000,120136047,48500,9913,2,124,8.00E+07,2008,3000,5.6,1.85,0
163,91,77,208,1000,128200012,103022,1804,1,269,7.50E+07,2005,311,6.3,1.85,0
155,138,610,805,12000,112225777,283967,17087,0,535,8.00E+07,1997,1000,7.3,2.35,11000
144,99,163,495,11000,109993847,72326,12831,0,116,8.00E+07,2008,869,6.1,2.35,0
226,117,0,818,15000,104054514,200359,16828,0,1009,8.00E+07,2002,1000,7.7,2.35,0
204,117,221,503,11000,103028109,172878,16325,1,203,8.00E+07,2011,3000,6.4,1.85,19000
139,123,165,744,12000,101087161,225282,15362,6,339,7.50E+07,1997,878,6.8,2.35,0
215,118,154,915,3000,101111837,150764,5637,3,318,8.00E+07,2008,982,6.6,2.35,0
198,154,333,16000,22000,95632614,118483,61110,3,674,7.90E+07,2003,20000,7.2,2.35,0
325,118,117,10000,18000,94822707,227072,44797,0,560,8.00E+07,2010,15000,6.9,2.35,20000
53,90,10,159,49000,92969824,63625,50005,1,64,8.00E+07,1997,570,5.2,1.85,0
167,113,101,913,14000,91188905,58184,17786,0,805,8.00E+07,1999,960,4.9,2.35,0
46,88,30,366,13000,90443603,112167,15001,1,123,8.00E+07,1996,967,6.3,1.77,0
147,93,189,38,1000,82226474,65499,1267,0,424,6.50E+07,2006,177,5.6,1.85,0
276,104,301,71,18000,79363785,139423,22194,0,698,8.00E+07,2008,4000,5.5,2.35,0
80,135,503,67,8000,76081498,76099,8355,1,162,7.50E+07,1997,137,6.7,2.35,0
406,134,452,697,11000,85707116,303185,20411,4,701,6.80E+07,2014,8000,7.6,2.35,82000
97,98,425,397,11000,74329966,60910,12729,2,164,7.00E+07,1998,643,5.7,2.35,0
143,80,40,375,3000,100169068,16385,4394,0,100,8.00E+07,2010,642,4.6,1.85,0
106,83,21,495,13000,73215310,44143,14261,0,216,8.00E+07,2002,503,7,2.35,4000
178,102,153,269,3000,80360866,44662,5392,1,127,8.00E+07,2011,1000,5.2,2.35,0
102,130,81,427,10000,69102910,58402,12186,0,370,8.00E+07,1998,882,5.1,2.35,0
209,129,438,502,18000,65948711,86422,20056,1,363,8.00E+07,2004,1000,6.6,1.85,0
152,89,266,859,12000,169692572,56501,26839,0,97,8.00E+07,2015,11000,6.7,1.85,16000
129,74,11,62,340,60507228,27543,814,0,186,8.00E+07,1999,243,7.3,1.78,607
124,96,25,102,891,56684819,103787,1919,0,615,8.00E+07,2002,639,5.9,2.35,3000
35,114,31,372,9000,50628009,22955,10731,0,88,9.00E+07,1998,496,5.6,1.85,0
166,99,57,820,20000,69772969,155532,25942,4,543,8.00E+07,2001,3000,6.5,2.35,0
137,129,258,163,2000,45356386,71574,2864,1,244,7.50E+07,2005,277,5.9,2.35,951
121,113,25,129,49000,55350897,83560,49631,1,619,8.50E+07,1998,448,7,2.35,32000
87,90,65,658,11000,39442871,80639,25190,0,237,8.00E+07,2000,11000,5.3,1.85,0
233,118,0,871,13000,37899638,98472,27114,2,492,8.80E+07,2005,13000,5.9,1.85,0
132,106,13000,733,20000,37754208,172217,22590,3,405,7.00E+07,1996,770,6.3,2.35,0
258,89,84,1000,13000,38542418,151424,18132,5,252,8.00E+07,2009,1000,6.3,2.35,0
162,145,79,183,981,34566746,45231,1825,1,315,8.00E+07,2000,274,7.3,1.85,0
61,114,357,366,13000,32885565,53132,25126,0,101,8.00E+07,1996,10000,5.8,1.85,0
113,87,43,210,882,36073232,8913,1971,0,66,8.00E+07,2013,396,5.2,2.35,0
174,119,64,41,743,21471685,65464,971,0,1308,4.40E+07,2000,117,2.4,2.35,0
101,91,287,695,3000,20950820,24183,5593,4,160,8.00E+07,2003,739,5.7,2.35,665
205,118,252,30,529,19673424,37446,619,4,232,8.00E+07,2009,48,5.8,2.35,0
123,116,503,982,23000,19480739,53057,43887,0,457,8.00E+07,2003,18000,5.6,2.35,0
79,177,0,582,766,17593391,56403,4346,1,376,8.00E+07,1997,674,6,2.35,0
61,97,750,231,1000,18318000,24868,2521,0,216,8.00E+07,1998,971,5.8,1.85,964
202,106,42,612,14000,27356090,58752,16922,0,117,9.00E+07,2015,788,6,2.35,21000
145,106,14,0,2,17473245,47612,2,1,348,7.00E+07,2000,0,5.7,2.35,995
101,94,0,14,563,15131330,25843,683,0,64,8.60E+07,2006,80,6,2.35,941
113,104,63,7,67,19406406,7630,152,0,42,4.00E+07,2009,63,7.8,2.35,0
113,102,0,212,1000,1891821,16474,1890,0,301,5.20E+07,2005,307,4.2,2.35,785
272,105,545,74,795,23219748,84508,1099,0,308,8.00E+07,2014,172,5.6,2.35,20000
205,135,2000,535,1000,170708996,610568,2827,0,1171,5.80E+07,2001,592,8.2,1.85,29000
186,73,28,847,2000,422783777,644348,6458,0,656,4.50E+07,1994,886,8.5,1.66,17000
178,94,62,722,14000,103812241,67296,27842,3,133,7.90E+07,2012,12000,5.8,1.85,0
169,95,18,18,622,119793567,64387,848,0,85,7.80E+07,2013,161,6.5,2.35,15000
210,124,420,876,22000,92930005,204063,35867,0,764,7.80E+07,2002,12000,7.2,2.35,0
140,136,394,1000,24000,67286731,67856,36925,1,345,1.00E+08,2004,10000,6.7,2.35,0
156,91,221,553,14000,74158157,60370,27405,2,264,7.90E+07,2011,11000,3.4,1.85,0
150,107,309,771,23000,127083765,191912,25296,5,370,7.60E+07,2003,787,5.9,2.35,0
119,108,54,6000,12000,1339152,28276,30230,1,64,81200000,2015,11000,7.8,2.35,31000
232,99,101,327,1000,15071514,65037,2323,2,273,8.00E+07,2007,422,5.9,1.85,0
49,92,5,924,22000,26000610,16611,28050,0,197,7.60E+07,2000,1000,4.1,1.85,413
165,87,11,745,1000,2805042.4,24407,4782,0,155,650307.8124,2016,904,6.8,1.85,36000
202,110,45,845,1000,66462600,141533,4714,3,786,7.80E+07,2003,872,5.8,2.35,0
306,98,275,1000,7000,368049635,286877,11905,0,284,7.60E+07,2013,2000,7.5,1.85,56000
185,154,776,933,10000,306124059,430055,16785,0,856,7.50E+07,1996,2000,6.9,2.35,16000
177,129,14000,227,610,229074524,278362,1635,0,552,7.30E+07,1997,506,6.5,1.85,0
181,86,35,179,851,193136719,266636,1777,0,385,7.50E+07,2005,436,6.9,1.85,0
372,109,0,18,16000,35286428,361767,16479,0,1206,7.60E+07,2006,430,7.9,1.85,17000
290,104,0,505,20000,157299717,452928,21397,0,1401,7.50E+07,2000,764,7.4,2.35,0
316,110,335,988,11000,134568845,299852,25763,0,713,7.50E+07,2008,11000,6.7,2.35,0
122,136,0,904,12000,134006721,259492,15999,1,415,7.50E+07,1996,2000,7.4,2.35,51000
164,115,107,241,835,195329763,194249,1815,0,253,8.00E+07,2006,590,6.9,1.85,0
147,99,88,328,11000,120776832,266103,12952,2,456,7.50E+07,2004,427,6.8,2.35,11000
219,117,163,260,719,118823091,98693,1673,9,401,7.50E+07,2007,339,6.7,2.35,0
167,125,212,394,613,41814863,28635,1970,0,308,5.00E+07,2004,422,5.1,2,893
70,110,16,692,2000,97360069,36491,5320,0,231,7.50E+07,1999,710,4.1,1.85,509
384,125,255,963,11000,117698894,447979,13312,6,629,7.50E+07,2013,988,7.3,2.35,105000
179,102,221,4000,12000,162001186,181443,28497,4,311,8.00E+07,2010,11000,6,1.85,12000
151,128,14000,232,15000,77032279,303864,16199,0,596,6.00E+07,2004,466,7.3,1.85,16000
107,100,87,446,3000,73023275,16271,5174,4,57,3.50E+07,2009,576,5.4,1.85,1000
134,124,258,748,867,68473360,49536,3424,0,379,7.50E+07,2000,826,5.9,1.85,0
269,102,0,15000,22000,66636385,88451,60646,1,289,7.50E+07,2007,15000,7.1,1.85,0
143,90,10,11000,22000,160762022,132415,63165,0,288,7.50E+07,2004,17000,6,1.85,0
241,130,386,525,912,103338338,55901,2856,0,503,7.00E+07,2006,549,6.5,2.35,0
161,118,473,680,12000,55808744,59435,15889,4,323,5.30E+07,2005,1000,5.7,2.4,0
298,163,14000,412,745,47379090,176936,2529,0,824,7.00E+07,2005,486,7.6,2.35,0
89,142,845,787,13000,43426961,93494,16580,1,394,7.00E+07,2003,1000,6.6,2.35,0
140,100,126,925,19000,47000485,72867,25206,2,120,7.50E+07,2010,1000,5.4,2.35,0
362,116,0,104,15000,45434443,175960,15735,2,360,7.50E+07,2015,509,7.3,2.35,43000
124,131,274,138,11000,42044321,65668,12522,2,342,8.00E+07,2004,964,6.5,1.85,0
190,91,27,925,12000,73661010,71137,17299,0,229,7.50E+07,2006,970,6.6,2.35,0
132,123,272,193,13000,41523271,57038,13934,2,261,8.00E+07,2001,450,6.6,2.35,0
53,134,109,249,919,37600435,55350,1695,3,180,5.50E+07,1995,303,5.9,1.85,0
91,148,72,99,582,39251128,31080,804,2,217,7.50E+07,1999,103,6.7,2.35,0
284,110,763,222,15000,83503161,138190,16691,1,405,7.50E+07,2011,1000,6.1,1.85,30000
152,113,17,759,87000,34636443,93790,103354,0,288,5.20E+07,2005,13000,6.6,2.35,0
131,94,383,886,13000,22751979,52244,15857,0,377,7.50E+07,2000,1000,6.6,2.35,0
132,116,41,541,11000,30013346,31293,14028,2,254,7.50E+07,2003,982,5.3,2.35,648
67,99,545,533,933,14567883,44248,2542,1,373,7.50E+07,1998,722,6,2.35,0
74,93,253,637,3000,5409517,14280,5580,0,171,7.50E+07,2001,889,4.7,1.85,683
114,113,212,568,2000,21009180,45815,4397,4,222,4.50E+07,2004,845,6.1,2.35,1000
294,106,0,963,18000,94999143,245152,33645,0,1344,7.50E+07,2000,13000,7.2,2.35,0
308,91,22,1000,7000,336029560,142403,13616,0,275,7.40E+07,2015,4000,6.4,1.85,70000
435,128,0,826,4000,36381716,197584,7067,4,918,8.20E+07,2011,2000,6.1,2.35,42000
117,98,0,697,12000,55585389,64121,15269,1,241,6.90E+07,1998,854,5.9,2.35,880
108,134,272,215,548,36976367,81611,1044,3,274,7.50E+07,1998,270,6,2.35,0
141,97,6,415,22000,107225164,27130,24350,0,126,7.30E+07,2016,1000,6.3,1.85,14000
176,112,72,715,11000,70224196,59352,13827,0,138,7.00E+07,2008,1000,5.6,2.35,0
230,153,0,130,11000,51814190,100837,11852,1,301,7.50E+07,2009,561,6.4,1.85,0
234,110,532,461,3000,47456450,101386,5187,1,289,7.00E+07,2007,638,7.1,2.35,0
164,122,285,989,8000,148213377,130776,12410,5,437,7.30E+07,2006,1000,6.6,2.35,0
91,87,41,574,1000,112950721,33884,3287,0,79,7.20E+07,2001,692,4.6,2.35,266
132,178,0,403,906,75600000,736638,1976,1,1065,7.20E+07,1995,466,8.4,2.35,17000
262,125,0,210,15000,62647540,143525,15850,0,657,7.00E+07,2005,383,7.1,2.35,0
299,87,30,433,745,183132370,259083,3086,0,763,7.50E+07,2007,440,7.4,2.35,0
128,152,0,745,940,27796042,45031,4310,1,376,7.20E+07,2001,826,6.9,1.85,0
109,116,212,462,13000,32616869,34435,14780,0,346,7.20E+07,2001,658,4.5,2.35,886
88,109,218,8,21,18947630,11798,55,0,124,59660000,2004,17,7.1,2.35,2000
261,108,0,882,3000,114195633,193770,7273,0,2003,6.00E+07,2004,2000,6.5,1.85,0
73,85,84,595,1000,144156464,74343,4166,0,98,71500000,1998,1000,5.3,1.85,694
208,106,0,242,710,227965690,271592,1675,0,2335,7.20E+07,2002,529,6.7,1.85,0
205,93,80,48,692,436471036,314630,1148,1,483,1.50E+08,2004,309,7.2,1.85,0
256,117,487,769,1000,244052771,263853,4905,0,584,1.20E+08,2006,843,7.2,2.35,0
103,116,0,995,8000,152149590,74274,12790,2,255,7.00E+07,1999,3000,5.5,2.35,0
191,132,357,212,14000,141204016,142569,14790,0,737,7.00E+07,2002,223,5.8,2.35,10000
